Fips,Population,Longitude,Latitude,Km2,UrbanDensity,PercentUrban,Emp-11,Est-11,Pay-11,Emp-21,Est-21,Pay-21,Emp-22,Est-22,Pay-22,Emp-23,Est-23,Pay-23,Emp-42,Est-42,Pay-42,Emp-51,Est-51,Pay-51,Emp-52,Est-52,Pay-52,Emp-53,Est-53,Pay-53,Emp-54,Est-54,Pay-54,Emp-55,Est-55,Pay-55,Emp-56,Est-56,Pay-56,Emp-61,Est-61,Pay-61,Emp-62,Est-62,Pay-62,Emp-71,Est-71,Pay-71,Emp-72,Est-72,Pay-72,Emp-81,Est-81,Pay-81,Emp-99,Est-99,Pay-99
16007,6.0,-111.32,42.22,2719.07,0.0,0.0,,,,,,,10.0,3.0,1043.0,52.0,17.0,1489.0,20.0,4.0,709.0,,,,37.0,9.0,1179.0,11.0,7.0,274.0,16.0,10.0,715.0,,,,11.0,5.0,396.0,,,,287.0,10.0,14897.0,24.0,6.0,334.0,220.0,17.0,2569.0,11.0,3.0,383.0,,,
16009,9.0,-116.67,47.22,2031.02,0.0,0.0,150.0,40.0,10259.0,,,,,,,93.0,29.0,4098.0,36.0,7.0,1237.0,36.0,5.0,1144.0,50.0,14.0,1375.0,13.0,8.0,199.0,61.0,13.0,1645.0,,,,16.0,7.0,518.0,,,,345.0,12.0,13881.0,,,,189.0,28.0,2505.0,89.0,22.0,2965.0,,,
16011,46.0,-112.36,43.19,5491.11,1.77,0.01,140.0,8.0,4818.0,,,,39.0,4.0,3970.0,981.0,168.0,52759.0,1051.0,56.0,52631.0,42.0,9.0,1352.0,232.0,50.0,12416.0,80.0,40.0,2559.0,329.0,71.0,12845.0,82.0,4.0,6461.0,150.0,25.0,3829.0,245.0,16.0,5201.0,1890.0,115.0,84487.0,383.0,10.0,12360.0,773.0,51.0,9027.0,305.0,66.0,9824.0,,,
16013,22.0,-99.98,41.92,6875.47,1.59,0.01,16.0,5.0,630.0,,,,,,,1766.0,321.0,92393.0,328.0,42.0,19870.0,138.0,20.0,5934.0,247.0,71.0,19129.0,406.0,142.0,19944.0,903.0,175.0,67904.0,9.0,5.0,820.0,695.0,121.0,37758.0,292.0,17.0,10046.0,777.0,78.0,45598.0,537.0,43.0,16612.0,3312.0,119.0,72770.0,472.0,114.0,19618.0,2.0,5.0,131.0
16015,7.0,-115.74,43.99,4939.57,0.0,0.0,31.0,6.0,1372.0,,,,,,,143.0,40.0,4647.0,7.0,6.0,355.0,,,,8.0,4.0,356.0,16.0,9.0,392.0,8.0,8.0,284.0,,,,90.0,12.0,1812.0,,,,18.0,7.0,582.0,47.0,10.0,1385.0,149.0,24.0,1690.0,81.0,14.0,1764.0,,,
16017,44.0,-116.6,48.27,4967.71,1.77,0.02,143.0,49.0,7317.0,126.0,6.0,10816.0,130.0,9.0,10685.0,1155.0,304.0,57707.0,246.0,41.0,10010.0,266.0,24.0,16888.0,294.0,74.0,17233.0,264.0,113.0,11028.0,509.0,158.0,26075.0,180.0,4.0,20787.0,600.0,69.0,18394.0,216.0,19.0,5367.0,1763.0,152.0,68890.0,161.0,32.0,3006.0,2120.0,138.0,33989.0,577.0,130.0,15036.0,,,
16019,114.0,-111.48,43.4,4921.72,2.25,0.33,105.0,7.0,2725.0,,,,65.0,8.0,4231.0,3002.0,471.0,154084.0,3539.0,194.0,255418.0,975.0,47.0,48988.0,1400.0,237.0,88386.0,594.0,168.0,28165.0,9110.0,424.0,766825.0,704.0,22.0,64758.0,4118.0,164.0,228639.0,436.0,37.0,10970.0,9930.0,626.0,421736.0,738.0,42.0,7419.0,5620.0,252.0,88284.0,1223.0,218.0,37065.0,4.0,3.0,74.0
16021,12.0,-116.43,48.78,3310.67,0.0,0.0,156.0,35.0,7365.0,,,,4.0,3.0,225.0,261.0,82.0,11417.0,66.0,8.0,3213.0,9.0,8.0,559.0,52.0,11.0,2474.0,15.0,8.0,413.0,129.0,28.0,4119.0,,,,126.0,19.0,3080.0,24.0,4.0,590.0,523.0,25.0,21042.0,9.0,6.0,262.0,137.0,26.0,1886.0,107.0,37.0,2155.0,,,
16023,3.0,-121.59,39.65,5798.16,0.0,0.0,,,,,,,,,,7.0,3.0,136.0,17.0,5.0,923.0,,,,10.0,3.0,221.0,,,,7.0,4.0,77.0,,,,,,,,,,116.0,6.0,4897.0,,,,32.0,6.0,410.0,18.0,7.0,276.0,,,
16025,1.0,-114.81,43.41,2793.74,0.0,0.0,,,,,,,,,,32.0,8.0,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,257.0,,,,51.0,4.0,497.0,,,,,,
16027,218.0,-116.7,43.64,1563.46,2.26,1.28,294.0,33.0,10172.0,42.0,7.0,2386.0,132.0,6.0,12632.0,7659.0,1277.0,335365.0,2378.0,187.0,120032.0,838.0,64.0,39078.0,1146.0,241.0,61481.0,564.0,198.0,19935.0,1492.0,332.0,73023.0,648.0,14.0,41207.0,3047.0,268.0,82024.0,1603.0,43.0,38142.0,8457.0,438.0,334329.0,908.0,45.0,8535.0,5936.0,310.0,89630.0,2324.0,356.0,72376.0,,,
16029,7.0,-111.61,42.78,4658.09,0.0,0.0,,,,,,,28.0,5.0,2351.0,156.0,25.0,6082.0,67.0,13.0,2528.0,12.0,4.0,339.0,51.0,11.0,1863.0,7.0,6.0,146.0,23.0,10.0,711.0,,,,37.0,4.0,931.0,,,,334.0,21.0,13404.0,,,,76.0,14.0,905.0,39.0,15.0,1109.0,,,
16031,24.0,-113.58,42.22,6683.87,2.87,0.01,41.0,10.0,1534.0,47.0,8.0,5271.0,49.0,5.0,4125.0,701.0,74.0,29421.0,507.0,33.0,27633.0,96.0,12.0,4430.0,169.0,40.0,6949.0,55.0,33.0,1112.0,218.0,60.0,6932.0,134.0,3.0,6353.0,347.0,24.0,6999.0,33.0,4.0,263.0,1305.0,95.0,46566.0,189.0,9.0,1239.0,867.0,60.0,13081.0,183.0,45.0,5054.0,,,
16033,1.0,-87.78,39.33,4568.97,0.0,0.0,,,,,,,,,,3.0,3.0,204.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,8.0,,,,,,
16035,9.0,-95.37,47.56,6443.66,0.0,0.0,96.0,16.0,7034.0,,,,8.0,3.0,935.0,83.0,26.0,5471.0,136.0,6.0,8780.0,20.0,6.0,725.0,34.0,11.0,1463.0,19.0,8.0,504.0,42.0,9.0,1055.0,,,,35.0,9.0,1762.0,3.0,3.0,175.0,490.0,22.0,24748.0,21.0,4.0,169.0,163.0,32.0,3119.0,38.0,16.0,1027.0,,,
16037,4.0,-105.35,38.11,12790.63,0.0,0.0,,,,50.0,3.0,3983.0,26.0,3.0,2104.0,79.0,28.0,3971.0,,,,27.0,3.0,1567.0,20.0,6.0,539.0,7.0,6.0,181.0,25.0,5.0,433.0,,,,18.0,8.0,469.0,,,,86.0,11.0,2506.0,43.0,19.0,2040.0,127.0,32.0,5497.0,20.0,11.0,472.0,,,
16039,27.0,-86.13,32.58,8030.73,1.52,0.02,4.0,3.0,202.0,,,,38.0,5.0,3846.0,162.0,51.0,6583.0,93.0,16.0,4714.0,46.0,4.0,2467.0,179.0,32.0,8880.0,59.0,17.0,1825.0,141.0,26.0,4483.0,,,,97.0,25.0,2469.0,31.0,6.0,1310.0,746.0,53.0,31822.0,27.0,8.0,309.0,689.0,58.0,10598.0,136.0,38.0,2982.0,,,
16041,13.0,-95.22,33.2,1729.17,0.0,0.0,1.0,4.0,250.0,45.0,3.0,2212.0,42.0,6.0,4158.0,184.0,62.0,5915.0,130.0,14.0,7080.0,67.0,5.0,1354.0,71.0,21.0,3188.0,22.0,18.0,442.0,57.0,25.0,2191.0,,,,26.0,14.0,679.0,,,,439.0,31.0,15078.0,15.0,6.0,300.0,280.0,20.0,2627.0,54.0,18.0,1655.0,,,
16043,13.0,-95.59,40.73,4910.81,0.0,0.0,5.0,4.0,249.0,,,,40.0,5.0,3665.0,368.0,69.0,18381.0,113.0,14.0,5248.0,,,,36.0,8.0,1595.0,47.0,20.0,1142.0,48.0,11.0,1368.0,,,,47.0,16.0,1400.0,,,,245.0,19.0,9803.0,37.0,9.0,1248.0,192.0,43.0,5248.0,69.0,20.0,2376.0,,,
16045,17.0,-116.38,44.01,1462.25,0.0,0.0,22.0,6.0,2473.0,,,,,,,347.0,100.0,11706.0,88.0,13.0,1927.0,16.0,4.0,370.0,64.0,17.0,2992.0,18.0,16.0,775.0,113.0,32.0,5062.0,,,,59.0,15.0,1699.0,51.0,3.0,2018.0,837.0,40.0,31133.0,23.0,6.0,341.0,309.0,25.0,4044.0,132.0,36.0,2933.0,,,
16047,15.0,-114.83,43.0,1901.27,1.51,0.05,5.0,6.0,1938.0,,,,53.0,7.0,5316.0,197.0,57.0,7667.0,172.0,20.0,9823.0,,,,69.0,21.0,2370.0,11.0,8.0,232.0,63.0,24.0,3070.0,,,,37.0,14.0,909.0,,,,668.0,36.0,27043.0,23.0,7.0,804.0,217.0,29.0,2700.0,110.0,30.0,3079.0,,,
16049,16.0,-115.52,45.77,22018.62,0.0,0.0,92.0,33.0,4888.0,46.0,6.0,2525.0,,,,375.0,89.0,15518.0,131.0,14.0,3908.0,56.0,8.0,916.0,129.0,24.0,4780.0,33.0,17.0,604.0,60.0,23.0,1724.0,,,,34.0,11.0,925.0,35.0,6.0,544.0,685.0,31.0,33685.0,80.0,22.0,1540.0,306.0,52.0,4290.0,107.0,28.0,2367.0,,,
16051,29.0,-94.17,29.83,2863.85,0.0,0.0,129.0,9.0,4024.0,,,,24.0,3.0,2151.0,752.0,146.0,32405.0,488.0,28.0,24162.0,23.0,6.0,655.0,97.0,22.0,5209.0,55.0,26.0,2099.0,114.0,37.0,4580.0,43.0,3.0,3297.0,107.0,26.0,2342.0,9.0,5.0,88.0,291.0,47.0,8310.0,36.0,7.0,1047.0,230.0,28.0,2650.0,72.0,28.0,1637.0,,,
16053,24.0,-114.29,42.7,1560.76,2.57,0.06,87.0,13.0,3768.0,,,,73.0,7.0,4528.0,440.0,70.0,19841.0,393.0,32.0,24865.0,59.0,6.0,3850.0,104.0,24.0,3894.0,45.0,17.0,1673.0,103.0,29.0,4078.0,,,,262.0,38.0,10248.0,68.0,5.0,1284.0,476.0,37.0,19732.0,67.0,5.0,1926.0,409.0,36.0,6582.0,269.0,57.0,7467.0,,,
16055,157.0,-116.72,47.65,3391.11,1.93,0.33,662.0,47.0,15971.0,238.0,13.0,23435.0,234.0,16.0,19359.0,5700.0,899.0,298213.0,1842.0,159.0,105599.0,1483.0,81.0,88334.0,2331.0,290.0,142551.0,876.0,361.0,37316.0,2814.0,568.0,159472.0,163.0,27.0,19025.0,1751.0,257.0,62482.0,431.0,60.0,9749.0,11066.0,540.0,561711.0,1020.0,98.0,43351.0,8196.0,429.0,169018.0,2021.0,365.0,61438.0,20.0,14.0,604.0
16057,40.0,-116.69,46.82,2789.4,2.55,0.15,234.0,38.0,15338.0,,,,8.0,3.0,456.0,435.0,116.0,19380.0,317.0,20.0,14468.0,191.0,21.0,7808.0,218.0,50.0,12084.0,168.0,49.0,4452.0,593.0,69.0,28743.0,,,,334.0,41.0,11126.0,296.0,22.0,7630.0,1672.0,98.0,65557.0,84.0,15.0,1394.0,2018.0,120.0,27338.0,604.0,92.0,15357.0,,,
16059,8.0,-113.85,44.93,11833.92,0.0,0.0,5.0,5.0,264.0,,,,10.0,3.0,826.0,170.0,41.0,7308.0,30.0,6.0,974.0,40.0,8.0,907.0,37.0,8.0,1205.0,24.0,14.0,867.0,71.0,28.0,1892.0,,,,38.0,9.0,740.0,,,,548.0,32.0,20989.0,32.0,21.0,1826.0,281.0,35.0,4537.0,85.0,25.0,2754.0,,,
16061,4.0,-91.7,40.09,1242.64,0.0,0.0,61.0,8.0,2845.0,,,,,,,31.0,14.0,1359.0,73.0,7.0,2818.0,,,,43.0,7.0,2125.0,8.0,4.0,286.0,4.0,3.0,89.0,,,,12.0,4.0,600.0,,,,117.0,10.0,3214.0,,,,127.0,16.0,2019.0,7.0,3.0,116.0,,,
16063,5.0,-81.21,35.49,3123.65,0.0,0.0,,,,,,,,,,59.0,24.0,3226.0,,,,,,,9.0,3.0,267.0,,,,23.0,6.0,1111.0,,,,32.0,7.0,1088.0,,,,104.0,7.0,2860.0,,,,30.0,6.0,311.0,20.0,6.0,491.0,,,
16065,39.0,-95.95,30.96,1225.81,3.72,0.65,96.0,6.0,3574.0,,,,52.0,7.0,5048.0,500.0,133.0,20690.0,742.0,41.0,30695.0,117.0,13.0,2019.0,275.0,48.0,13606.0,277.0,62.0,5999.0,770.0,77.0,23792.0,,,,676.0,52.0,20724.0,8648.0,13.0,158728.0,2033.0,118.0,62765.0,82.0,12.0,1770.0,1536.0,74.0,18422.0,200.0,37.0,4577.0,,,
16067,21.0,-113.61,42.84,1975.1,1.79,0.02,77.0,4.0,2285.0,,,,42.0,5.0,3700.0,548.0,63.0,45401.0,827.0,45.0,43883.0,191.0,6.0,7462.0,154.0,13.0,7987.0,50.0,16.0,1982.0,134.0,41.0,4391.0,,,,45.0,12.0,1105.0,,,,602.0,35.0,24175.0,28.0,5.0,408.0,304.0,26.0,3975.0,270.0,38.0,9300.0,,,
16069,40.0,-116.81,46.4,2217.75,2.11,0.2,46.0,12.0,3435.0,,,,,,,779.0,127.0,40929.0,650.0,43.0,30675.0,391.0,20.0,13560.0,1065.0,85.0,66625.0,131.0,48.0,4759.0,503.0,68.0,21050.0,69.0,5.0,7116.0,426.0,73.0,13736.0,89.0,12.0,2314.0,3137.0,145.0,137799.0,137.0,15.0,2411.0,1842.0,100.0,31334.0,706.0,108.0,16911.0,,,
16071,4.0,-75.4,43.21,3109.36,0.0,0.0,,,,,,,,,,30.0,12.0,734.0,,,,13.0,3.0,341.0,51.0,4.0,3042.0,6.0,6.0,171.0,7.0,4.0,217.0,,,,,,,,,,193.0,11.0,6225.0,7.0,4.0,51.0,85.0,11.0,765.0,5.0,4.0,96.0,,,
16073,12.0,-116.16,42.47,19933.99,0.0,0.0,618.0,5.0,15469.0,6.0,5.0,258.0,,,,201.0,42.0,7909.0,93.0,10.0,5576.0,18.0,3.0,695.0,27.0,7.0,1084.0,4.0,5.0,128.0,25.0,8.0,779.0,,,,68.0,13.0,3686.0,,,,246.0,22.0,6697.0,,,,158.0,24.0,2177.0,20.0,10.0,454.0,,,
16075,23.0,-116.77,44.04,1063.15,0.0,0.0,110.0,8.0,4045.0,,,,110.0,8.0,11474.0,368.0,99.0,14000.0,334.0,22.0,22398.0,31.0,3.0,1533.0,170.0,40.0,9558.0,58.0,40.0,1703.0,243.0,44.0,14028.0,131.0,3.0,9258.0,690.0,31.0,12076.0,12.0,7.0,764.0,867.0,59.0,40009.0,17.0,4.0,251.0,282.0,32.0,3611.0,181.0,47.0,3981.0,,,
16077,8.0,-112.89,42.68,3735.2,0.0,0.0,102.0,5.0,3586.0,,,,15.0,3.0,1336.0,82.0,17.0,3821.0,229.0,14.0,10250.0,54.0,3.0,2815.0,45.0,13.0,2218.0,21.0,8.0,354.0,34.0,13.0,1040.0,,,,39.0,7.0,1625.0,,,,165.0,13.0,5857.0,,,,81.0,13.0,845.0,66.0,14.0,1505.0,,,
16079,13.0,-115.96,47.31,6842.91,0.0,0.0,26.0,7.0,744.0,376.0,9.0,28627.0,,,,143.0,43.0,9087.0,57.0,8.0,3773.0,20.0,3.0,807.0,64.0,17.0,2315.0,32.0,14.0,658.0,155.0,20.0,6378.0,,,,170.0,16.0,8561.0,12.0,5.0,387.0,614.0,32.0,18021.0,185.0,11.0,2759.0,587.0,60.0,7824.0,84.0,23.0,2719.0,,,
16081,11.0,-112.26,47.85,1166.49,0.0,0.0,,,,,,,,,,659.0,153.0,35064.0,56.0,11.0,2213.0,32.0,11.0,1856.0,43.0,13.0,1720.0,86.0,44.0,3266.0,118.0,58.0,6474.0,,,,184.0,34.0,16126.0,79.0,10.0,2041.0,338.0,37.0,14256.0,53.0,19.0,2874.0,361.0,44.0,8056.0,105.0,34.0,3941.0,,,
16083,85.0,-114.7,42.27,4993.41,2.37,0.15,100.0,23.0,5865.0,2.0,3.0,112.0,238.0,16.0,19022.0,1630.0,339.0,66655.0,1493.0,140.0,77974.0,413.0,30.0,17022.0,948.0,149.0,53354.0,390.0,152.0,12366.0,1171.0,247.0,53613.0,416.0,14.0,21263.0,2343.0,116.0,60360.0,71.0,18.0,1295.0,6344.0,411.0,262506.0,318.0,47.0,3668.0,3813.0,196.0,60224.0,1391.0,221.0,38022.0,,,
16085,11.0,-98.98,41.56,9677.21,0.0,0.0,26.0,3.0,835.0,42.0,3.0,4156.0,22.0,5.0,2217.0,543.0,170.0,25834.0,79.0,16.0,3913.0,27.0,7.0,1571.0,58.0,15.0,2241.0,101.0,62.0,4279.0,99.0,46.0,4031.0,5.0,3.0,426.0,88.0,29.0,4384.0,15.0,6.0,458.0,540.0,42.0,26116.0,459.0,27.0,5032.0,1190.0,78.0,28545.0,175.0,50.0,4690.0,,,
16087,10.0,-96.39,30.22,3816.09,0.0,0.0,45.0,4.0,1121.0,,,,,,,79.0,39.0,2698.0,121.0,5.0,4062.0,69.0,4.0,3732.0,36.0,9.0,2083.0,9.0,9.0,979.0,62.0,15.0,1831.0,,,,5.0,4.0,306.0,,,,371.0,25.0,14136.0,4.0,3.0,199.0,220.0,27.0,2732.0,39.0,16.0,590.0,,,
17001,66.0,-91.21,39.98,2256.6,2.01,0.35,7.0,4.0,431.0,180.0,6.0,11775.0,129.0,6.0,13362.0,1165.0,209.0,62994.0,2243.0,104.0,110382.0,500.0,31.0,20329.0,1498.0,144.0,76450.0,256.0,64.0,8193.0,691.0,116.0,31764.0,1026.0,18.0,96006.0,915.0,91.0,27538.0,583.0,15.0,11770.0,6642.0,152.0,354105.0,513.0,36.0,7645.0,2624.0,148.0,42834.0,1639.0,224.0,41289.0,,,
17003,6.0,-89.35,37.18,654.44,0.0,0.0,,,,,,,,,,7.0,3.0,303.0,6.0,3.0,144.0,5.0,3.0,378.0,15.0,5.0,371.0,,,,28.0,6.0,1163.0,,,,4.0,3.0,80.0,,,,189.0,8.0,5556.0,,,,89.0,11.0,944.0,49.0,13.0,1094.0,,,
17005,17.0,-89.44,38.86,991.54,2.3,0.09,,,,,,,52.0,3.0,5092.0,166.0,28.0,7455.0,373.0,19.0,14911.0,41.0,7.0,1034.0,115.0,19.0,5407.0,17.0,7.0,266.0,58.0,23.0,1883.0,,,,12.0,7.0,232.0,529.0,3.0,9187.0,509.0,35.0,19336.0,48.0,5.0,697.0,503.0,38.0,5859.0,211.0,48.0,4791.0,,,
17007,54.0,-88.82,42.32,730.67,2.21,0.63,,,,,,,,,,753.0,106.0,49168.0,442.0,38.0,26126.0,46.0,10.0,2355.0,202.0,48.0,9120.0,71.0,29.0,2205.0,532.0,48.0,27000.0,,,,376.0,64.0,13545.0,68.0,5.0,2076.0,925.0,60.0,32623.0,85.0,22.0,1783.0,1005.0,72.0,14792.0,598.0,84.0,13664.0,3.0,3.0,75.0
17009,7.0,-98.99,31.75,796.14,0.0,0.0,,,,,,,,,,19.0,6.0,705.0,1976.0,9.0,106732.0,4.0,3.0,367.0,44.0,7.0,1913.0,,,,23.0,7.0,680.0,,,,29.0,5.0,1103.0,,,,165.0,9.0,6397.0,42.0,3.0,406.0,85.0,11.0,1078.0,61.0,17.0,1252.0,,,
17011,33.0,-89.53,41.4,2262.64,2.15,0.02,81.0,9.0,6130.0,,,,,,,297.0,68.0,26391.0,1001.0,55.0,50887.0,34.0,9.0,1318.0,313.0,50.0,16042.0,27.0,14.0,945.0,168.0,41.0,6289.0,168.0,4.0,20282.0,270.0,31.0,7661.0,,,,2194.0,67.0,92853.0,51.0,16.0,911.0,781.0,70.0,9401.0,500.0,105.0,15671.0,,,
17013,5.0,-96.67,28.5,734.65,0.0,0.0,,,,,,,,,,33.0,11.0,1731.0,13.0,3.0,227.0,,,,53.0,6.0,1392.0,,,,10.0,3.0,284.0,,,,4.0,3.0,65.0,,,,80.0,3.0,2442.0,,,,110.0,15.0,901.0,38.0,7.0,680.0,,,
17015,14.0,-89.96,42.06,1209.56,0.0,0.0,6.0,3.0,184.0,,,,,,,115.0,46.0,6717.0,313.0,33.0,27285.0,32.0,8.0,1124.0,186.0,28.0,8044.0,11.0,8.0,298.0,57.0,22.0,2094.0,,,,145.0,13.0,3261.0,,,,468.0,25.0,10960.0,5.0,3.0,428.0,245.0,40.0,4021.0,239.0,48.0,5412.0,,,
17017,12.0,-94.35,33.06,993.72,2.33,0.1,,,,,,,,,,102.0,27.0,3933.0,149.0,16.0,6728.0,21.0,4.0,486.0,166.0,17.0,7584.0,23.0,5.0,852.0,59.0,10.0,1872.0,,,,605.0,9.0,28839.0,,,,308.0,11.0,7231.0,,,,244.0,33.0,2933.0,189.0,42.0,3980.0,,,
17019,210.0,-88.2,40.13,2586.01,4.3,1.13,94.0,5.0,6175.0,,,,282.0,6.0,26627.0,2906.0,332.0,198865.0,3083.0,173.0,179874.0,2494.0,113.0,176362.0,3261.0,297.0,208495.0,2219.0,231.0,101828.0,2775.0,419.0,182157.0,658.0,26.0,53403.0,3394.0,209.0,97268.0,907.0,69.0,21864.0,13993.0,388.0,960025.0,818.0,83.0,16506.0,11007.0,569.0,180015.0,3326.0,470.0,119577.0,5.0,5.0,32.0
17021,33.0,-89.28,39.52,1853.82,1.68,0.12,,,,28.0,3.0,1463.0,158.0,3.0,18597.0,287.0,88.0,13940.0,622.0,44.0,40285.0,163.0,14.0,7664.0,329.0,64.0,14490.0,118.0,19.0,3669.0,156.0,34.0,5094.0,352.0,4.0,38663.0,336.0,32.0,8145.0,,,,1547.0,50.0,53450.0,37.0,10.0,708.0,865.0,70.0,10697.0,491.0,91.0,9953.0,,,
17023,16.0,-87.78,39.33,1307.39,0.0,0.0,11.0,3.0,257.0,56.0,12.0,2806.0,,,,312.0,28.0,15764.0,255.0,26.0,10816.0,20.0,9.0,1257.0,155.0,33.0,6032.0,29.0,5.0,948.0,179.0,17.0,11339.0,,,,143.0,9.0,3900.0,,,,320.0,29.0,9024.0,15.0,3.0,373.0,601.0,41.0,7585.0,147.0,48.0,2620.0,,,
17025,13.0,-98.21,33.69,1216.1,0.0,0.0,,,,73.0,21.0,3024.0,,,,47.0,16.0,1359.0,224.0,24.0,9772.0,128.0,9.0,6424.0,134.0,28.0,4967.0,48.0,6.0,1019.0,113.0,15.0,2556.0,,,,99.0,7.0,1616.0,,,,698.0,46.0,27958.0,5.0,5.0,104.0,231.0,27.0,3161.0,176.0,55.0,3250.0,,,
17027,38.0,-89.42,38.59,1303.24,0.0,0.0,7.0,5.0,454.0,11.0,3.0,565.0,26.0,3.0,1744.0,912.0,133.0,51487.0,357.0,37.0,16760.0,116.0,12.0,4993.0,292.0,54.0,15856.0,212.0,18.0,8573.0,193.0,43.0,9476.0,,,,102.0,31.0,3489.0,122.0,8.0,3762.0,1801.0,85.0,57417.0,108.0,13.0,1505.0,1106.0,90.0,14717.0,445.0,104.0,9549.0,,,
17029,51.0,-88.22,39.53,1320.88,2.62,0.31,,,,21.0,4.0,1896.0,157.0,4.0,16146.0,745.0,102.0,44935.0,550.0,47.0,29444.0,482.0,27.0,21743.0,749.0,94.0,45479.0,192.0,52.0,5316.0,439.0,59.0,17008.0,1793.0,7.0,58912.0,975.0,52.0,24857.0,73.0,10.0,1447.0,4600.0,163.0,211100.0,277.0,18.0,3155.0,2144.0,117.0,28792.0,681.0,134.0,15780.0,,,
17031,5198.0,-87.76,41.82,2479.99,6.7,43.76,96.0,20.0,3570.0,426.0,14.0,41992.0,6826.0,106.0,874609.0,75286.0,10686.0,6302443.0,113096.0,6401.0,9771954.0,80059.0,2937.0,8515810.0,196653.0,8619.0,24899921.0,46011.0,6758.0,3529024.0,236693.0,19247.0,26129647.0,93848.0,1005.0,12042859.0,154079.0,6564.0,7359589.0,112081.0,2205.0,5708939.0,378314.0,15282.0,19340257.0,42582.0,2157.0,2019544.0,254303.0,12614.0,6553042.0,109350.0,12808.0,5244899.0,115.0,83.0,4342.0
17033,19.0,-80.14,41.7,1154.56,0.0,0.0,,,,135.0,26.0,5246.0,,,,572.0,34.0,29091.0,164.0,21.0,7652.0,58.0,9.0,1603.0,221.0,30.0,10848.0,83.0,15.0,3147.0,271.0,30.0,9936.0,77.0,4.0,6471.0,97.0,15.0,2787.0,68.0,4.0,2080.0,786.0,38.0,32842.0,19.0,3.0,684.0,479.0,36.0,5441.0,250.0,63.0,5767.0,,,
17035,11.0,-77.28,40.15,898.63,0.0,0.0,,,,6.0,3.0,231.0,,,,51.0,17.0,2176.0,158.0,17.0,5182.0,3.0,3.0,84.0,90.0,15.0,4136.0,,,,18.0,7.0,588.0,,,,24.0,7.0,489.0,,,,287.0,20.0,10196.0,10.0,3.0,132.0,118.0,15.0,1150.0,89.0,25.0,1839.0,,,
17037,104.0,-88.77,41.89,1643.83,2.89,0.68,8.0,4.0,542.0,29.0,3.0,1655.0,109.0,5.0,12745.0,1733.0,220.0,151059.0,846.0,78.0,47660.0,659.0,34.0,27563.0,780.0,118.0,49765.0,384.0,72.0,16050.0,1116.0,138.0,61245.0,365.0,10.0,40792.0,852.0,121.0,44141.0,224.0,19.0,6053.0,5013.0,222.0,227279.0,522.0,38.0,6728.0,3477.0,224.0,52329.0,1164.0,228.0,27644.0,4.0,3.0,11.0
17039,16.0,-93.22,39.38,1049.07,1.61,0.04,,,,,,,698.0,5.0,91250.0,301.0,47.0,15122.0,383.0,27.0,28343.0,22.0,7.0,875.0,101.0,23.0,4842.0,40.0,10.0,656.0,188.0,24.0,9750.0,,,,300.0,20.0,13076.0,,,,504.0,23.0,16684.0,82.0,7.0,1026.0,431.0,44.0,7142.0,126.0,37.0,2364.0,,,
17041,20.0,-88.22,39.76,1080.61,0.0,0.0,,,,,,,,,,382.0,72.0,33666.0,361.0,33.0,18629.0,35.0,8.0,1382.0,204.0,33.0,9508.0,50.0,11.0,1479.0,97.0,29.0,3077.0,23.0,3.0,1287.0,234.0,17.0,8353.0,,,,294.0,33.0,10858.0,29.0,4.0,498.0,759.0,59.0,10627.0,204.0,62.0,5255.0,,,
17043,929.0,-88.09,41.86,871.22,2.53,27.12,15.0,7.0,414.0,268.0,9.0,8765.0,4711.0,66.0,601663.0,30691.0,3006.0,2702546.0,59536.0,2684.0,4951661.0,16126.0,583.0,1570862.0,32908.0,2279.0,3403234.0,11337.0,1486.0,793964.0,50406.0,5011.0,4260456.0,27833.0,387.0,3226842.0,47568.0,1909.0,2169218.0,16534.0,523.0,693302.0,67127.0,3552.0,3765327.0,9450.0,495.0,219421.0,45887.0,2271.0,941668.0,25736.0,2651.0,1065011.0,16.0,19.0,460.0
17045,17.0,-87.73,39.67,1615.83,1.59,0.02,,,,,,,,,,122.0,35.0,7567.0,513.0,12.0,23104.0,40.0,11.0,1707.0,188.0,26.0,11805.0,22.0,10.0,627.0,87.0,22.0,3152.0,,,,334.0,9.0,5715.0,12.0,3.0,203.0,1026.0,28.0,46199.0,42.0,5.0,368.0,361.0,33.0,4229.0,192.0,42.0,4181.0,,,
17047,6.0,-100.35,29.91,576.82,0.0,0.0,,,,,,,,,,41.0,14.0,2414.0,178.0,14.0,8962.0,,,,68.0,8.0,3158.0,9.0,3.0,215.0,25.0,8.0,747.0,,,,10.0,7.0,275.0,,,,83.0,10.0,2214.0,,,,49.0,7.0,681.0,100.0,31.0,1981.0,4.0,3.0,19.0
